[2026-04-12 13:07:39] repo_root=D:\Agent\OpsCaption
[2026-04-12 13:07:39] dataset_root=D:\Agent\OpsCaption\aiopschallenge2025
[2026-04-12 13:07:39] output_root=D:\Agent\OpsCaption\aiopschallenge2025\baseline
[2026-04-12 13:07:39] ssh_host=tencent-opscaptain
[2026-04-12 13:07:39] remote_workspace=/opt/opscaptain/baseline-workspace
[2026-04-12 13:07:39] mode=full
[2026-04-12 13:07:39] progress_seconds=30
[2026-04-12 13:07:39] poll_seconds=30
[2026-04-12 13:07:39] log_path=d:\Agent\OpsCaption\logs\telemetry-local-remote-20260412-130739.log
[2026-04-12 13:07:40] stopping existing telemetry builder pid=364848
[2026-04-12 13:07:41] cleaning previous telemetry output
[2026-04-12 13:07:41] starting local telemetry preprocessing
[2026-04-12 13:07:41] builder_pid=348716
[2026-04-12 13:08:11] local_progress cases=1/400 build_cases=1 docs_build=1 empty=0 current=009be6db-313 elapsed=16.3s
[2026-04-12 13:20:11] local_progress cases=27/400 build_cases=27 docs_build=29 empty=5 current=1573cbd5-588 elapsed=732.0s
[2026-04-12 13:20:41] local_progress cases=27/400 build_cases=27 docs_build=29 empty=5 current=1573cbd5-588 elapsed=732.0s
[2026-04-12 13:21:11] local_progress cases=30/400 build_cases=30 docs_build=30 empty=6 current=178aa45f-353 elapsed=795.9s
[2026-04-12 13:21:41] local_progress cases=30/400 build_cases=30 docs_build=30 empty=6 current=178aa45f-353 elapsed=795.9s
[2026-04-12 13:22:11] local_progress cases=31/400 build_cases=31 docs_build=33 empty=7 current=17ed37a5-494 elapsed=848.6s
[2026-04-12 13:22:41] local_progress cases=35/400 build_cases=35 docs_build=35 empty=8 current=1c47d7bf-157 elapsed=895.1s
[2026-04-12 13:23:11] local_progress cases=35/400 build_cases=35 docs_build=35 empty=8 current=1c47d7bf-157 elapsed=895.1s
[2026-04-12 13:23:41] local_progress cases=36/400 build_cases=36 docs_build=36 empty=8 current=1c4a277a-491 elapsed=948.6s
[2026-04-12 13:24:11] local_progress cases=36/400 build_cases=36 docs_build=36 empty=8 current=1c4a277a-491 elapsed=948.6s
[2026-04-12 13:24:41] local_progress cases=37/400 build_cases=37 docs_build=38 empty=8 current=1d868f8e-347 elapsed=1000.9s
[2026-04-12 13:25:11] local_progress cases=37/400 build_cases=37 docs_build=38 empty=8 current=1d868f8e-347 elapsed=1000.9s
[2026-04-12 13:25:41] local_progress cases=39/400 build_cases=39 docs_build=40 empty=9 current=1ef94bd7-352 elapsed=1074.3s
[2026-04-12 13:26:11] local_progress cases=39/400 build_cases=39 docs_build=40 empty=9 current=1ef94bd7-352 elapsed=1074.3s
[2026-04-12 13:26:41] local_progress cases=41/400 build_cases=41 docs_build=41 empty=9 current=1fbef130-185 elapsed=1127.3s
[2026-04-12 13:27:11] local_progress cases=41/400 build_cases=41 docs_build=41 empty=9 current=1fbef130-185 elapsed=1127.3s
[2026-04-12 13:27:41] local_progress cases=42/400 build_cases=42 docs_build=42 empty=9 current=20622318-94 elapsed=1178.1s
[2026-04-12 13:28:11] local_progress cases=44/400 build_cases=44 docs_build=44 empty=10 current=20f9c3bc-558 elapsed=1218.6s
[2026-04-12 13:28:41] local_progress cases=46/400 build_cases=46 docs_build=46 empty=11 current=21aa302f-132 elapsed=1253.2s
[2026-04-12 13:29:11] local_progress cases=46/400 build_cases=46 docs_build=46 empty=11 current=21aa302f-132 elapsed=1253.2s
[2026-04-12 13:29:41] local_progress cases=47/400 build_cases=47 docs_build=47 empty=11 current=2272a5ff-138 elapsed=1305.9s
[2026-04-12 13:30:11] local_progress cases=47/400 build_cases=47 docs_build=49 empty=11 current=2272a5ff-138 elapsed=1305.9s
[2026-04-12 13:30:41] local_progress cases=50/400 build_cases=50 docs_build=52 empty=11 current=251c4f53-179 elapsed=1350.2s
[2026-04-12 13:31:11] local_progress cases=53/400 build_cases=53 docs_build=53 empty=12 current=25ce9c41-430 elapsed=1383.8s
[2026-04-12 13:31:41] local_progress cases=54/400 build_cases=54 docs_build=54 empty=12 current=26c9ab68-91 elapsed=1432.1s
[2026-04-12 13:32:11] local_progress cases=54/400 build_cases=54 docs_build=55 empty=12 current=26c9ab68-91 elapsed=1432.1s
[2026-04-12 13:32:41] local_progress cases=56/400 build_cases=56 docs_build=57 empty=12 current=27914c5a-288 elapsed=1481.0s
[2026-04-12 13:33:11] local_progress cases=56/400 build_cases=56 docs_build=57 empty=12 current=27914c5a-288 elapsed=1481.0s
[2026-04-12 13:33:41] local_progress cases=58/400 build_cases=58 docs_build=58 empty=13 current=2878f9f0-376 elapsed=1552.2s
[2026-04-12 13:34:11] local_progress cases=58/400 build_cases=58 docs_build=59 empty=13 current=2878f9f0-376 elapsed=1552.2s
[2026-04-12 13:34:41] local_progress cases=60/400 build_cases=60 docs_build=60 empty=13 current=29f88351-232 elapsed=1616.6s
[2026-04-12 13:35:11] local_progress cases=60/400 build_cases=60 docs_build=60 empty=13 current=29f88351-232 elapsed=1616.6s
[2026-04-12 13:35:41] local_progress cases=60/400 build_cases=60 docs_build=60 empty=13 current=29f88351-232 elapsed=1616.6s
[2026-04-12 13:36:11] local_progress cases=61/400 build_cases=61 docs_build=61 empty=13 current=2cce5582-215 elapsed=1680.6s
[2026-04-12 13:36:41] local_progress cases=62/400 build_cases=62 docs_build=63 empty=13 current=2e8873a5-370 elapsed=1727.0s
[2026-04-12 13:37:11] local_progress cases=62/400 build_cases=62 docs_build=63 empty=13 current=2e8873a5-370 elapsed=1727.0s
[2026-04-12 13:37:41] local_progress cases=64/400 build_cases=64 docs_build=65 empty=13 current=31392fda-93 elapsed=1788.8s
[2026-04-12 13:38:12] local_progress cases=68/400 build_cases=68 docs_build=68 empty=15 current=33492fcd-575 elapsed=1823.4s
[2026-04-12 13:38:42] local_progress cases=68/400 build_cases=68 docs_build=69 empty=15 current=33492fcd-575 elapsed=1823.4s
[2026-04-12 13:39:12] local_progress cases=68/400 build_cases=68 docs_build=69 empty=15 current=33492fcd-575 elapsed=1823.4s
[2026-04-12 13:39:42] local_progress cases=70/400 build_cases=70 docs_build=71 empty=15 current=342d4820-100 elapsed=1890.7s
[2026-04-12 13:40:12] local_progress cases=72/400 build_cases=72 docs_build=73 empty=15 current=345fbe93-80 elapsed=1922.7s
[2026-04-12 13:40:42] local_progress cases=74/400 build_cases=74 docs_build=75 empty=15 current=36937f85-134 elapsed=1955.5s
[2026-04-12 13:41:12] local_progress cases=76/400 build_cases=76 docs_build=76 empty=15 current=371ba498-375 elapsed=2006.2s
[2026-04-12 13:41:42] local_progress cases=76/400 build_cases=76 docs_build=77 empty=15 current=371ba498-375 elapsed=2006.2s
[2026-04-12 13:42:12] local_progress cases=78/400 build_cases=78 docs_build=79 empty=16 current=38d69375-380 elapsed=2042.3s
[2026-04-12 13:42:42] local_progress cases=80/400 build_cases=80 docs_build=80 empty=16 current=3966f44b-396 elapsed=2090.9s
[2026-04-12 13:43:12] local_progress cases=81/400 build_cases=81 docs_build=81 empty=16 current=3ae307d9-218 elapsed=2123.6s
[2026-04-12 13:43:42] local_progress cases=83/400 build_cases=83 docs_build=83 empty=17 current=3d284cf0-333 elapsed=2154.8s
[2026-04-12 13:44:12] local_progress cases=83/400 build_cases=83 docs_build=84 empty=17 current=3d284cf0-333 elapsed=2154.8s
[2026-04-12 13:44:42] local_progress cases=85/400 build_cases=85 docs_build=85 empty=17 current=3d6c95dd-595 elapsed=2214.1s
[2026-04-12 13:45:12] local_progress cases=85/400 build_cases=85 docs_build=85 empty=17 current=3d6c95dd-595 elapsed=2214.1s
[2026-04-12 13:45:42] local_progress cases=86/400 build_cases=86 docs_build=87 empty=17 current=3da57a36-286 elapsed=2264.5s
[2026-04-12 13:46:12] local_progress cases=86/400 build_cases=86 docs_build=87 empty=17 current=3da57a36-286 elapsed=2264.5s
[2026-04-12 13:46:42] local_progress cases=88/400 build_cases=88 docs_build=88 empty=17 current=3f4b31ee-402 elapsed=2340.2s
[2026-04-12 13:47:12] local_progress cases=88/400 build_cases=88 docs_build=89 empty=17 current=3f4b31ee-402 elapsed=2340.2s
[2026-04-12 13:47:42] local_progress cases=90/400 build_cases=90 docs_build=90 empty=17 current=4153e4c6-397 elapsed=2393.7s
[2026-04-12 13:48:12] local_progress cases=90/400 build_cases=90 docs_build=91 empty=17 current=4153e4c6-397 elapsed=2393.7s
[2026-04-12 13:48:42] local_progress cases=92/400 build_cases=92 docs_build=92 empty=17 current=42c6ad6f-136 elapsed=2450.0s
[2026-04-12 13:49:12] local_progress cases=92/400 build_cases=92 docs_build=92 empty=17 current=42c6ad6f-136 elapsed=2450.0s
[2026-04-12 13:49:42] local_progress cases=93/400 build_cases=93 docs_build=94 empty=17 current=43e1b3bf-163 elapsed=2495.2s
[2026-04-12 13:50:12] local_progress cases=96/400 build_cases=96 docs_build=96 empty=17 current=462e3353-107 elapsed=2539.2s
[2026-04-12 13:50:42] local_progress cases=96/400 build_cases=96 docs_build=98 empty=17 current=462e3353-107 elapsed=2539.2s
[2026-04-12 13:51:12] local_progress cases=96/400 build_cases=96 docs_build=98 empty=17 current=462e3353-107 elapsed=2539.2s
[2026-04-12 13:51:42] local_progress cases=99/400 build_cases=99 docs_build=99 empty=18 current=47fe21f6-167 elapsed=2626.1s
[2026-04-12 13:52:12] local_progress cases=99/400 build_cases=99 docs_build=99 empty=18 current=47fe21f6-167 elapsed=2626.1s
[2026-04-12 13:52:42] local_progress cases=100/400 build_cases=100 docs_build=102 empty=18 current=499d8ec0-211 elapsed=2675.9s
[2026-04-12 13:53:12] local_progress cases=103/400 build_cases=103 docs_build=103 empty=18 current=4ab999b7-96 elapsed=2727.8s
[2026-04-12 13:53:42] local_progress cases=103/400 build_cases=103 docs_build=103 empty=18 current=4ab999b7-96 elapsed=2727.8s
[2026-04-12 13:54:12] local_progress cases=104/400 build_cases=104 docs_build=104 empty=19 current=4b225f4a-348 elapsed=2775.8s
[2026-04-12 13:54:42] local_progress cases=106/400 build_cases=106 docs_build=106 empty=19 current=4b98f078-560 elapsed=2812.5s
[2026-04-12 13:55:12] local_progress cases=106/400 build_cases=106 docs_build=106 empty=19 current=4b98f078-560 elapsed=2812.5s
[2026-04-12 13:55:42] local_progress cases=107/400 build_cases=107 docs_build=107 empty=19 current=4be46c92-236 elapsed=2861.8s
[2026-04-12 13:56:12] local_progress cases=107/400 build_cases=107 docs_build=108 empty=19 current=4be46c92-236 elapsed=2861.8s
[2026-04-12 13:56:42] local_progress cases=109/400 build_cases=109 docs_build=109 empty=19 current=4fd42adb-327 elapsed=2930.4s
[2026-04-12 13:57:12] local_progress cases=109/400 build_cases=109 docs_build=113 empty=19 current=4fd42adb-327 elapsed=2930.4s
[2026-04-12 13:57:42] local_progress cases=109/400 build_cases=109 docs_build=113 empty=19 current=4fd42adb-327 elapsed=2930.4s
[2026-04-12 13:58:12] local_progress cases=114/400 build_cases=114 docs_build=115 empty=19 current=523bb271-495 elapsed=3006.9s
[2026-04-12 13:58:42] local_progress cases=116/400 build_cases=116 docs_build=116 empty=21 current=52c722c7-571 elapsed=3059.7s
[2026-04-12 13:59:12] local_progress cases=116/400 build_cases=116 docs_build=118 empty=21 current=52c722c7-571 elapsed=3059.7s
[2026-04-12 13:59:42] local_progress cases=116/400 build_cases=116 docs_build=118 empty=21 current=52c722c7-571 elapsed=3059.7s
[2026-04-12 14:00:12] local_progress cases=119/400 build_cases=119 docs_build=120 empty=21 current=53ab3ccb-326 elapsed=3128.9s
[2026-04-12 14:00:42] local_progress cases=119/400 build_cases=119 docs_build=121 empty=21 current=53ab3ccb-326 elapsed=3128.9s
[2026-04-12 14:01:12] local_progress cases=122/400 build_cases=122 docs_build=122 empty=21 current=541f72de-115 elapsed=3185.9s
[2026-04-12 14:01:42] local_progress cases=122/400 build_cases=122 docs_build=122 empty=21 current=541f72de-115 elapsed=3185.9s
[2026-04-12 14:02:12] local_progress cases=123/400 build_cases=123 docs_build=123 empty=21 current=555d145f-99 elapsed=3246.9s
[2026-04-12 14:02:42] local_progress cases=124/400 build_cases=124 docs_build=125 empty=21 current=55759137-403 elapsed=3283.2s
[2026-04-12 14:03:12] local_progress cases=124/400 build_cases=124 docs_build=125 empty=21 current=55759137-403 elapsed=3283.2s
[2026-04-12 14:03:42] local_progress cases=126/400 build_cases=126 docs_build=127 empty=21 current=55b23e04-325 elapsed=3339.2s
[2026-04-12 14:04:12] local_progress cases=128/400 build_cases=128 docs_build=129 empty=21 current=569f2ed5-572 elapsed=3371.5s
[2026-04-12 14:04:42] local_progress cases=128/400 build_cases=128 docs_build=129 empty=21 current=569f2ed5-572 elapsed=3371.5s
[2026-04-12 14:05:12] local_progress cases=130/400 build_cases=130 docs_build=130 empty=21 current=578fce7c-166 elapsed=3438.7s
[2026-04-12 14:05:42] local_progress cases=131/400 build_cases=131 docs_build=131 empty=21 current=5934fe6f-561 elapsed=3474.8s
[2026-04-12 14:06:12] local_progress cases=131/400 build_cases=131 docs_build=131 empty=21 current=5934fe6f-561 elapsed=3474.8s
[2026-04-12 14:06:42] local_progress cases=132/400 build_cases=132 docs_build=132 empty=21 current=593e3d6b-371 elapsed=3532.3s
[2026-04-12 14:07:12] local_progress cases=132/400 build_cases=132 docs_build=132 empty=21 current=593e3d6b-371 elapsed=3532.3s
[2026-04-12 14:07:43] local_progress cases=133/400 build_cases=133 docs_build=133 empty=21 current=5a573d9d-212 elapsed=3584.4s
[2026-04-12 14:08:13] local_progress cases=133/400 build_cases=133 docs_build=133 empty=21 current=5a573d9d-212 elapsed=3584.4s
[2026-04-12 14:08:43] local_progress cases=134/400 build_cases=134 docs_build=134 empty=21 current=5b520645-141 elapsed=3641.0s
[2026-04-12 14:09:13] local_progress cases=136/400 build_cases=136 docs_build=136 empty=22 current=5c8eb611-200 elapsed=3684.5s
[2026-04-12 14:09:43] local_progress cases=136/400 build_cases=136 docs_build=136 empty=22 current=5c8eb611-200 elapsed=3684.5s
[2026-04-12 14:10:13] local_progress cases=137/400 build_cases=137 docs_build=137 empty=23 current=5cb1626b-401 elapsed=3739.9s
[2026-04-12 14:10:43] local_progress cases=137/400 build_cases=137 docs_build=138 empty=23 current=5cb1626b-401 elapsed=3739.9s
[2026-04-12 14:11:13] local_progress cases=137/400 build_cases=137 docs_build=138 empty=23 current=5cb1626b-401 elapsed=3739.9s
[2026-04-12 14:11:43] local_progress cases=139/400 build_cases=139 docs_build=139 empty=23 current=5d97906f-213 elapsed=3830.3s
[2026-04-12 14:12:13] local_progress cases=141/400 build_cases=141 docs_build=141 empty=24 current=5fb39f4b-500 elapsed=3870.3s
[2026-04-12 14:12:43] local_progress cases=141/400 build_cases=141 docs_build=141 empty=24 current=5fb39f4b-500 elapsed=3870.3s
[2026-04-12 14:13:13] local_progress cases=141/400 build_cases=141 docs_build=141 empty=24 current=5fb39f4b-500 elapsed=3870.3s
[2026-04-12 14:13:43] local_progress cases=142/400 build_cases=142 docs_build=142 empty=24 current=62e9d294-564 elapsed=3937.4s
[2026-04-12 14:14:13] local_progress cases=142/400 build_cases=142 docs_build=142 empty=24 current=62e9d294-564 elapsed=3937.4s
[2026-04-12 14:14:43] local_progress cases=143/400 build_cases=143 docs_build=143 empty=24 current=6375ea10-98 elapsed=4005.6s
[2026-04-12 14:15:13] local_progress cases=143/400 build_cases=143 docs_build=143 empty=24 current=6375ea10-98 elapsed=4005.6s
[2026-04-12 14:15:43] local_progress cases=144/400 build_cases=144 docs_build=145 empty=24 current=652408d6-398 elapsed=4054.4s
[2026-04-12 14:16:13] local_progress cases=144/400 build_cases=144 docs_build=145 empty=24 current=652408d6-398 elapsed=4054.4s
[2026-04-12 14:16:43] local_progress cases=146/400 build_cases=146 docs_build=146 empty=25 current=6637fe70-563 elapsed=4139.7s
[2026-04-12 14:17:13] local_progress cases=146/400 build_cases=146 docs_build=146 empty=25 current=6637fe70-563 elapsed=4139.7s
[2026-04-12 14:17:43] local_progress cases=146/400 build_cases=146 docs_build=146 empty=25 current=6637fe70-563 elapsed=4139.7s
[2026-04-12 14:18:13] local_progress cases=147/400 build_cases=147 docs_build=148 empty=25 current=66cfe1dd-121 elapsed=4209.4s
[2026-04-12 14:18:43] local_progress cases=149/400 build_cases=149 docs_build=151 empty=25 current=67ca80f6-415 elapsed=4239.4s
[2026-04-12 14:19:13] local_progress cases=149/400 build_cases=149 docs_build=151 empty=25 current=67ca80f6-415 elapsed=4239.4s
[2026-04-12 14:19:43] local_progress cases=152/400 build_cases=152 docs_build=153 empty=25 current=68bbf4fd-332 elapsed=4298.4s
[2026-04-12 14:20:13] local_progress cases=152/400 build_cases=152 docs_build=153 empty=25 current=68bbf4fd-332 elapsed=4298.4s
[2026-04-12 14:20:43] local_progress cases=154/400 build_cases=154 docs_build=154 empty=25 current=6a9a1c00-210 elapsed=4380.2s
[2026-04-12 14:21:13] local_progress cases=154/400 build_cases=154 docs_build=154 empty=25 current=6a9a1c00-210 elapsed=4380.2s
[2026-04-12 14:21:43] local_progress cases=154/400 build_cases=154 docs_build=154 empty=25 current=6a9a1c00-210 elapsed=4380.2s
[2026-04-12 14:22:13] local_progress cases=155/400 build_cases=155 docs_build=156 empty=25 current=6a9c8dc7-498 elapsed=4446.6s
[2026-04-12 14:22:43] local_progress cases=155/400 build_cases=155 docs_build=156 empty=25 current=6a9c8dc7-498 elapsed=4446.6s
[2026-04-12 14:23:13] local_progress cases=155/400 build_cases=155 docs_build=156 empty=25 current=6a9c8dc7-498 elapsed=4446.6s
[2026-04-12 14:23:43] local_progress cases=157/400 build_cases=157 docs_build=157 empty=25 current=6d1ad486-497 elapsed=4539.8s
[2026-04-12 14:24:13] local_progress cases=157/400 build_cases=157 docs_build=157 empty=25 current=6d1ad486-497 elapsed=4539.8s
[2026-04-12 14:24:43] local_progress cases=158/400 build_cases=158 docs_build=158 empty=25 current=6dee3cf4-590 elapsed=4606.1s
[2026-04-12 14:25:13] local_progress cases=158/400 build_cases=158 docs_build=158 empty=25 current=6dee3cf4-590 elapsed=4606.1s
[2026-04-12 14:25:43] local_progress cases=159/400 build_cases=159 docs_build=160 empty=25 current=6e08f907-417 elapsed=4660.2s
[2026-04-12 14:26:13] local_progress cases=159/400 build_cases=159 docs_build=160 empty=25 current=6e08f907-417 elapsed=4660.2s
[2026-04-12 14:26:43] local_progress cases=159/400 build_cases=159 docs_build=160 empty=25 current=6e08f907-417 elapsed=4660.2s
[2026-04-12 14:27:13] local_progress cases=161/400 build_cases=161 docs_build=161 empty=25 current=6ef260df-97 elapsed=4753.1s
[2026-04-12 14:27:43] local_progress cases=161/400 build_cases=161 docs_build=161 empty=25 current=6ef260df-97 elapsed=4753.1s
[2026-04-12 14:28:13] local_progress cases=162/400 build_cases=162 docs_build=162 empty=25 current=6f84e51d-140 elapsed=4817.6s
[2026-04-12 14:28:43] local_progress cases=162/400 build_cases=162 docs_build=162 empty=25 current=6f84e51d-140 elapsed=4817.6s
[2026-04-12 14:29:13] local_progress cases=162/400 build_cases=162 docs_build=162 empty=25 current=6f84e51d-140 elapsed=4817.6s
[2026-04-12 14:29:43] local_progress cases=163/400 build_cases=163 docs_build=163 empty=25 current=70d3b8b0-329 elapsed=4893.6s
[2026-04-12 14:30:13] local_progress cases=164/400 build_cases=164 docs_build=164 empty=25 current=71964944-254 elapsed=4942.1s
[2026-04-12 14:30:43] local_progress cases=164/400 build_cases=164 docs_build=165 empty=25 current=71964944-254 elapsed=4942.1s
[2026-04-12 14:31:13] local_progress cases=164/400 build_cases=164 docs_build=165 empty=25 current=71964944-254 elapsed=4942.1s
[2026-04-12 14:31:43] local_progress cases=166/400 build_cases=166 docs_build=166 empty=26 current=732d8fff-569 elapsed=5041.3s
[2026-04-12 14:32:13] local_progress cases=166/400 build_cases=166 docs_build=167 empty=26 current=732d8fff-569 elapsed=5041.3s
[2026-04-12 14:32:43] local_progress cases=168/400 build_cases=168 docs_build=168 empty=26 current=744d4e2b-106 elapsed=5083.7s
[2026-04-12 14:33:13] local_progress cases=168/400 build_cases=168 docs_build=169 empty=26 current=744d4e2b-106 elapsed=5083.7s
[2026-04-12 14:33:43] local_progress cases=168/400 build_cases=168 docs_build=169 empty=26 current=744d4e2b-106 elapsed=5083.7s
[2026-04-12 14:34:13] local_progress cases=170/400 build_cases=170 docs_build=170 empty=26 current=74bd0298-209 elapsed=5166.7s
[2026-04-12 14:34:43] local_progress cases=170/400 build_cases=170 docs_build=170 empty=26 current=74bd0298-209 elapsed=5166.7s
[2026-04-12 14:35:14] local_progress cases=171/400 build_cases=171 docs_build=171 empty=26 current=7513dbaf-190 elapsed=5239.0s
[2026-04-12 14:35:44] local_progress cases=171/400 build_cases=171 docs_build=172 empty=26 current=7513dbaf-190 elapsed=5239.0s
[2026-04-12 14:36:14] local_progress cases=173/400 build_cases=173 docs_build=173 empty=26 current=76222cb2-331 elapsed=5303.8s
[2026-04-12 14:36:44] local_progress cases=173/400 build_cases=173 docs_build=173 empty=26 current=76222cb2-331 elapsed=5303.8s
[2026-04-12 14:37:14] local_progress cases=174/400 build_cases=174 docs_build=175 empty=26 current=76937ba4-346 elapsed=5349.0s
[2026-04-12 14:37:44] local_progress cases=176/400 build_cases=176 docs_build=176 empty=27 current=7984364a-195 elapsed=5388.6s
[2026-04-12 14:38:14] local_progress cases=176/400 build_cases=176 docs_build=176 empty=27 current=7984364a-195 elapsed=5388.6s
[2026-04-12 14:38:44] local_progress cases=177/400 build_cases=177 docs_build=178 empty=28 current=7a54210f-562 elapsed=5452.6s
[2026-04-12 14:39:14] local_progress cases=177/400 build_cases=177 docs_build=178 empty=28 current=7a54210f-562 elapsed=5452.6s
[2026-04-12 14:39:44] local_progress cases=179/400 build_cases=179 docs_build=180 empty=28 current=7bdc4b83-164 elapsed=5517.0s
[2026-04-12 14:40:14] local_progress cases=179/400 build_cases=179 docs_build=181 empty=28 current=7bdc4b83-164 elapsed=5517.0s
[2026-04-12 14:40:44] local_progress cases=179/400 build_cases=179 docs_build=181 empty=28 current=7bdc4b83-164 elapsed=5517.0s
[2026-04-12 14:41:14] local_progress cases=182/400 build_cases=182 docs_build=182 empty=28 current=7d463806-423 elapsed=5607.5s
[2026-04-12 14:41:44] local_progress cases=182/400 build_cases=182 docs_build=182 empty=28 current=7d463806-423 elapsed=5607.5s
[2026-04-12 14:42:14] local_progress cases=182/400 build_cases=182 docs_build=182 empty=28 current=7d463806-423 elapsed=5607.5s
[2026-04-12 14:42:44] local_progress cases=183/400 build_cases=183 docs_build=183 empty=29 current=7db04792-496 elapsed=5686.3s
[2026-04-12 14:43:14] local_progress cases=183/400 build_cases=183 docs_build=184 empty=29 current=7db04792-496 elapsed=5686.3s
[2026-04-12 14:43:44] local_progress cases=183/400 build_cases=183 docs_build=184 empty=29 current=7db04792-496 elapsed=5686.3s
[2026-04-12 14:44:14] local_progress cases=185/400 build_cases=185 docs_build=186 empty=30 current=7e03b07d-188 elapsed=5769.2s
[2026-04-12 14:44:44] local_progress cases=187/400 build_cases=187 docs_build=188 empty=30 current=7e7b6ea4-228 elapsed=5803.0s
[2026-04-12 14:45:14] local_progress cases=187/400 build_cases=187 docs_build=188 empty=30 current=7e7b6ea4-228 elapsed=5803.0s
[2026-04-12 14:45:44] local_progress cases=189/400 build_cases=189 docs_build=189 empty=30 current=80cdc066-374 elapsed=5861.0s
[2026-04-12 14:46:14] local_progress cases=189/400 build_cases=189 docs_build=189 empty=30 current=80cdc066-374 elapsed=5861.0s
[2026-04-12 14:46:44] local_progress cases=190/400 build_cases=190 docs_build=190 empty=30 current=81a145a5-394 elapsed=5916.5s
[2026-04-12 14:47:14] local_progress cases=191/400 build_cases=191 docs_build=191 empty=30 current=825545e5-279 elapsed=5952.6s
[2026-04-12 14:47:44] local_progress cases=191/400 build_cases=191 docs_build=191 empty=30 current=825545e5-279 elapsed=5952.6s
